route_id,route_name,operator_name,operator_type,prefecture
1,京浜急行バス（株）,逗18,38.0,神奈川県
1,京浜急行バス（株）,逗19,38.0,神奈川県
1,京浜急行バス（株）,逗2,16.0,神奈川県
1,京浜急行バス（株）,逗20,39.0,神奈川県
1,京浜急行バス（株）,逗22,62.0,神奈川県
1,京浜急行バス（株）,逗26,4.0,神奈川県
1,京浜急行バス（株）,逗29,33.0,神奈川県
1,京浜急行バス（株）,逗30,30.0,神奈川県
1,京浜急行バス（株）,逗31,3.0,神奈川県
1,京浜急行バス（株）,逗32,3.0,神奈川県
1,京浜急行バス（株）,逗4,9.0,神奈川県
1,京浜急行バス（株）,逗5,36.5,神奈川県
1,京浜急行バス（株）,逗6,42.0,神奈川県
1,京浜急行バス（株）,逗7,3.5,神奈川県
1,京浜急行バス（株）,逗71,13.5,神奈川県
1,京浜急行バス（株）,逗72,4.0,神奈川県
1,京浜急行バス（株）,逗8,5.0,神奈川県
1,京浜急行バス（株）,川崎駅・蒲田駅〜東京ディズニーリゾート（TDR）線,2.5,神奈川県
1,京浜急行バス（株）,川崎駅・浮島BT〜海ほたる〜袖ヶ浦BT・木更津駅線,7.0,神奈川県
1,京浜急行バス（株）,蘇我駅〜羽田空港線,5.0,神奈川県
1,京浜急行バス（株）,袖ヶ浦バスターミナル・木更津駅〜羽田空港線,10.0,神奈川県
1,京浜急行バス（株）,大船駅・鎌倉駅方面　逗子駅ゆき,1.0,神奈川県
1,京浜急行バス（株）,大船駅・藤沢駅〜羽田空港線,11.5,神奈川県
1,京浜急行バス（株）,谷57,1.0,神奈川県
1,京浜急行バス（株）,直行,2.5,神奈川県
1,京浜急行バス（株）,東16,4.0,神奈川県
1,京浜急行バス（株）,東17,5.0,神奈川県
1,京浜急行バス（株）,東18,1.0,神奈川県
1,京浜急行バス（株）,東19,2.0,神奈川県
1,京浜急行バス（株）,東62,2.0,神奈川県
1,京浜急行バス（株）,東63,4.5,神奈川県
1,京浜急行バス（株）,二俣川駅〜羽田空港線,11.0,神奈川県
1,京浜急行バス（株）,品川〜袖ヶ浦バスターミナル・木更津駅線,25.5,神奈川県
1,京浜急行バス（株）,北久11,40.5,神奈川県
1,京浜急行バス（株）,北久12,37.5,神奈川県
1,京浜急行バス（株）,北久13,47.0,神奈川県
1,京浜急行バス（株）,北久14,999.9,神奈川県
1,京浜急行バス（株）,北久15,999.9,神奈川県
1,京浜急行バス（株）,北久16,15.5,神奈川県
1,京浜急行バス（株）,北久17,18.0,神奈川県
1,京浜急行バス（株）,本厚木駅・田村車庫〜羽田空港線,6.5,神奈川県
1,京浜急行バス（株）,野1,28.0,神奈川県
1,京浜急行バス（株）,野2,32.0,神奈川県
1,京浜急行バス（株）,野3,23.5,神奈川県
1,京浜急行バス（株）,野4,45.5,神奈川県
1,京浜急行バス（株）,野5,92.0,神奈川県
1,京浜急行バス（株）,野6,10.0,神奈川県
1,京浜急行バス（株）,野7,0.0,神奈川県
1,京浜急行バス（株）,野8,21.0,神奈川県
1,京浜急行バス（株）,野9,21.5,神奈川県
1,京福バス（株）,東京線,3.0,神奈川県
1,琴平バス（株）,愛媛・高知シャトル,2.0,神奈川県
1,近鉄バス（株）,大阪⇔東京駅,1.0,神奈川県
1,近鉄バス（株）,大阪・茨木⇔新宿,1.0,神奈川県
1,近鉄バス（株）,大阪・茨木⇔新宿・八王子,1.0,神奈川県
1,近鉄バス（株）,大阪・京都⇔つくば・水戸,1.0,神奈川県
1,近鉄バス（株）,大阪・京都⇔久喜・栃木・宇都宮,1.0,神奈川県
1,近鉄バス（株）,大阪・京都⇔郡山・福島,1.0,神奈川県
1,近鉄バス（株）,大阪・京都⇔沼津・御殿場・新松田・小田原,1.0,神奈川県
1,近鉄バス（株）,大阪・京都⇔仙台,1.0,神奈川県
1,近鉄バス（株）,大阪・京都⇔川越・坂戸・熊谷,1.0,神奈川県
1,近鉄バス（株）,大阪・京都⇔日立・いわき,1.0,神奈川県
1,近鉄バス（株）,大日・茨木・京都⇔東京駅,1.0,神奈川県
1,近鉄バス（株）,藤井寺・大阪・京都⇔東京駅・横浜,1.0,神奈川県
1,弘南バス（株）,ノクターン号,1.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,001,1.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,10-1,3.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,1-1,71.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,11-1,11.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,11-2,32.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,1-2,41.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,13,52.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,1-3,33.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,13-1,42.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,14,2.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,1-4,16.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,15-1,62.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,15-2,9.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,17-2,60.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,19,57.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,20-2,38.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,20-3,36.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,20-4,33.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,21,4.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,2-3,28.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,23-1,14.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,23-2,39.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,24-1,99.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,24-2,27.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,24-3,21.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,24-4,47.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,24-5,12.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,24-6,88.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,25-1,91.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,25-2,79.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,25-3,55.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,25-4,45.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,26,54.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,28,4.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,29,3.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,3,8.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,31-1,12.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,31-2,7.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,31-3,86.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,32,24.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,33,27.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,34,39.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,4,37.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,42-1,16.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,42-2,44.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,42-3,9.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,42-4,33.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,44-1,1.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,44-2,47.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,45,47.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,46,27.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,5-1,16.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,5-2,20.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,5-3,20.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,6,46.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,7-1,17.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,7-2,1.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,7-3,36.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,7-5,999.9,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,8,49.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,9,62.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,さちが丘,206.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,江バス1,32.0,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,船05,46.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,辻03,19.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,藤04,40.5,神奈川県
1,江ノ電バス横浜・江ノ電バス藤沢,藤06,3.0,神奈川県
1,江ノ電バス藤沢,サザンクロス,1.0,神奈川県
1,江ノ電バス藤沢,レイク＆ポート号,1.0,神奈川県
1,江ノ電バス藤沢,羽田空港行き直行バス,11.5,神奈川県
1,江ノ電バス藤沢,横浜・鎌倉・藤沢〜金沢線,1.0,神奈川県
1,高知県交通（株）,ブルーメッツ号　高知⇔東京線,1.0,神奈川県
1,国際十王交通（株）,京都・大阪線,1.0,神奈川県
1,阪急バス（株）,横浜・品川・池袋行,1.0,神奈川県
1,阪急バス（株）,新宿・渋谷行,1.0,神奈川県
1,阪急バス（株）,東京・東京ディズニーリゾート・千葉行,1.0,神奈川県
1,阪神バス（株）,サラダエクスプレス　神戸・大阪⇔東京ディズニーリゾート,1.0,神奈川県
1,三交伊勢志摩交通（株）,鳥羽・伊勢〜東京・大宮,2.0,神奈川県
1,三重交通（株）,伊賀・四日市〜横浜・品川,1.0,神奈川県
1,三重交通（株）,勝浦・南紀〜横浜・東京・大宮,1.0,神奈川県
1,三重交通（株）,鳥羽・伊勢〜東京・大宮,2.0,神奈川県
1,山陽電気鉄道（株）,レッツ号　神戸・大阪・京都〜東京（立川）線,1.0,神奈川県
1,山梨交通（株）,駒ヶ根〜新宿,2.0,神奈川県
1,山梨交通（株）,甲府〜新宿線,9.0,神奈川県
1,山梨交通（株）,身延・身延山〜新宿線,4.0,神奈川県
1,山梨交通（株）,諏訪・岡谷〜新宿線,17.0,神奈川県
1,山梨交通（株）,北杜・白州〜新宿線,1.0,神奈川県
1,山梨交通（株）,竜王・甲府〜羽田空港線,2.0,神奈川県
1,山梨交通（株）,竜王・甲府〜成田空港線,3.0,神奈川県
1,四国高速バス（株）,ハローブリッジ号　善通寺・坂出⇔横浜・新宿・八王子,1.0,神奈川県
1,小田急シティバス（株）,002,0.0,神奈川県
1,小田急シティバス（株）,アクアライン高速バス,9.5,神奈川県
1,小田急シティバス（株）,エトワールセト号,1.0,神奈川県
1,小田急シティバス（株）,しまんとエクスプレス号,0.1,神奈川県
1,小田急シティバス（株）,ニューブリーズ号,2.0,神奈川県
1,小田急シティバス（株）,パピヨン号,1.0,神奈川県
1,小田急シティバス（株）,ブルーメッツ号,1.0,神奈川県
1,小田急シティバス（株）,ルミナス号,1.0,神奈川県
1,小田急バス（株）,アクアライン,9.5,神奈川県
1,小田急バス（株）,エトワールセト号,1.0,神奈川県
1,小田急バス（株）,しまんとエクスプレス号,1.0,神奈川県
1,小田急バス（株）,ニューブリーズ号,2.0,神奈川県
1,小田急バス（株）,パピヨン号,1.0,神奈川県
1,小田急バス（株）,ブルーメッツ号,1.0,神奈川県
1,小田急バス（株）,ルミナス号,1.0,神奈川県
1,小田急バス（株）,稲02,16.0,神奈川県
1,小田急バス（株）,柿20,2.0,神奈川県
1,小田急バス（株）,柿21,11.0,神奈川県
1,小田急バス（株）,柿22,72.0,神奈川県
1,小田急バス（株）,柿23,28.0,神奈川県
1,小田急バス（株）,柿24,16.0,神奈川県
1,小田急バス（株）,柿25,14.5,神奈川県
1,小田急バス（株）,吉07,0.0,神奈川県
1,小田急バス（株）,向10,71.5,神奈川県
1,小田急バス（株）,向11,55.0,神奈川県
1,小田急バス（株）,向12,37.5,神奈川県
1,小田急バス（株）,向13,45.0,神奈川県
1,小田急バス（株）,若11,1.0,神奈川県
1,小田急バス（株）,新01,62.5,神奈川県
1,小田急バス（株）,新02,67.0,神奈川県
1,小田急バス（株）,新03,23.0,神奈川県
1,小田急バス（株）,新04,38.5,神奈川県
1,小田急バス（株）,新05,11.0,神奈川県
1,小田急バス（株）,新06,41.5,神奈川県
1,小田急バス（株）,新07,27.0,神奈川県
1,小田急バス（株）,新10,39.0,神奈川県
1,小田急バス（株）,新15,82.5,神奈川県
1,小田急バス（株）,新17,65.0,神奈川県
1,小田急バス（株）,新18,14.0,神奈川県
1,小田急バス（株）,新19,20.0,神奈川県
1,小田急バス（株）,新20,17.0,神奈川県
1,小田急バス（株）,新21,16.5,神奈川県
1,小田急バス（株）,新22,9.5,神奈川県
1,小田急バス（株）,新23,29.0,神奈川県
1,小田急バス（株）,新25,15.0,神奈川県
1,小田急バス（株）,新百合ヶ丘駅〜たまプラーザ駅〜成田空港線,8.0,神奈川県
1,小田急バス（株）,新百合ヶ丘駅〜羽田空港線,10.0,神奈川県
1,小田急バス（株）,生田営業所〜あざみ野駅,1.0,神奈川県
1,小田急バス（株）,生田営業所〜向ヶ丘遊園駅,8.0,神奈川県
1,小田急バス（株）,生田営業所〜聖マリアンナ医科大学,8.0,神奈川県
1,小田急バス（株）,生田営業所〜西菅団地,1.0,神奈川県
1,小田急バス（株）,生田営業所〜百合ヶ丘駅,999.9,神奈川県
1,小田急バス（株）,生田営業所〜麻生区役所前,1.0,神奈川県
1,小田急バス（株）,鶴06,5.0,神奈川県
1,小田急バス（株）,鶴07,64.0,神奈川県
1,小田急バス（株）,鶴08,29.0,神奈川県
1,小田急バス（株）,鶴09,8.0,神奈川県
1,小田急バス（株）,読01,41.0,神奈川県
1,小田急バス（株）,読02,8.5,神奈川県
1,小田急バス（株）,読04,10.5,神奈川県
1,小田急バス（株）,読05,41.0,神奈川県
1,小田急バス（株）,百01,85.0,神奈川県
1,小田急バス（株）,百02,63.0,神奈川県
1,小田急バス（株）,百03,12.0,神奈川県
1,小田急バス（株）,百04,8.0,神奈川県
1,小田急箱根高速バス,ふじやま号,0.2,神奈川県
1,小田急箱根高速バス,伊豆・新宿ライナー,2.0,神奈川県
1,小田急箱根高速バス,御殿場プレミアム・アウトレット・新宿駅線,1.0,神奈川県
1,小田急箱根高速バス,三島エクスプレス,3.0,神奈川県
1,小田急箱根高速バス,新宿・箱根線,32.9,神奈川県
1,小田急箱根高速バス,箱根桃源台〜御殿場〜羽田空港,4.0,神奈川県
1,小湊鉄道,横浜駅・羽田空港〜茂原・大多喜・いすみ・御宿・松野・勝浦・小湊,12.0,神奈川県
1,小湊鉄道,五井駅〜横浜駅線,12.0,神奈川県
1,小湊鉄道,蘇我駅〜羽田空港線,11.0,神奈川県
1,小湊鉄道,東金駅〜五井駅〜羽田空港線,23.0,神奈川県
1,小湊鉄道,木更津・袖ヶ浦〜羽田空港線,10.0,神奈川県
1,小湊鉄道,木更津・袖ヶ浦〜横浜駅線,10.0,神奈川県
1,小湊鉄道,木更津・袖ヶ浦〜川崎,7.0,神奈川県
1,小湊鉄道,木更津・長浦〜品川線,49.5,神奈川県
1,小湊鉄道,木更津駅西口〜袖ヶ浦バスターミナル〜新宿駅西口,19.5,神奈川県
1,松本電気鉄道（株）,特急松本新宿線,11.0,神奈川県
1,松本電気鉄道（株）,特急白馬新宿線,4.0,神奈川県
1,湘南京急バス,衣30,53.0,神奈川県
1,湘南京急バス,衣35,13.0,神奈川県
1,湘南京急バス,羽田空港〜大船駅・藤沢駅,11.5,神奈川県
1,湘南京急バス,浦2,66.5,神奈川県
1,湘南京急バス,浦3,55.5,神奈川県
1,湘南京急バス,浦5,20.0,神奈川県
1,湘南京急バス,鎌1（京急りんどう号）,13.0,神奈川県
1,湘南京急バス,鎌11,9.0,神奈川県
1,湘南京急バス,鎌12,29.0,神奈川県
1,湘南京急バス,鎌2,26.0,神奈川県
1,湘南京急バス,鎌20,63.0,神奈川県
1,湘南京急バス,鎌23,48.5,神奈川県
1,湘南京急バス,鎌24,30.0,神奈川県
1,湘南京急バス,鎌3,2.0,神奈川県
1,湘南京急バス,鎌30,8.0,神奈川県
1,湘南京急バス,鎌31,56.0,神奈川県
1,湘南京急バス,鎌36,30.0,神奈川県
1,湘南京急バス,鎌4,35.0,神奈川県
1,湘南京急バス,鎌40,66.0,神奈川県
1,湘南京急バス,鎌41,9.5,神奈川県
1,湘南京急バス,鎌5,2.0,神奈川県
1,湘南京急バス,鎌50,1.0,神奈川県
1,湘南京急バス,鎌51,11.5,神奈川県
1,湘南京急バス,鎌6,11.0,神奈川県
1,湘南京急バス,新橋駅〜金沢文庫駅,1.0,神奈川県
1,湘南京急バス,新橋駅〜逗子駅,1.0,神奈川県
1,湘南京急バス,須22,31.0,神奈川県
1,湘南京急バス,須24,51.5,神奈川県
1,湘南京急バス,須25,2.0,神奈川県
1,湘南京急バス,須26,4.0,神奈川県
1,湘南京急バス,須27,5.0,神奈川県
1,湘南京急バス,須28,0.0,神奈川県
1,湘南京急バス,船2,45.5,神奈川県
1,湘南京急バス,船3,3.0,神奈川県
1,湘南京急バス,船4,19.0,神奈川県
1,湘南京急バス,船5,40.5,神奈川県
1,湘南京急バス,船50,53.5,神奈川県
1,湘南京急バス,船6,20.0,神奈川県
1,湘南京急バス,船7,6.0,神奈川県
1,湘南京急バス,船8,2.0,神奈川県
1,湘南京急バス,船9,4.5,神奈川県
1,湘南京急バス,直行,0.0,神奈川県
1,湘南京急バス,追34,2.0,神奈川県
1,湘南京急バス,八31,54.0,神奈川県
1,湘南京急バス,堀22,2.0,神奈川県
1,湘南京急バス,堀23,35.0,神奈川県
1,湘南京急バス,堀24,3.5,神奈川県
1,湘南京急バス,堀25,12.5,神奈川県
1,湘南京急バス,堀26,14.5,神奈川県
1,湘南神奈交バス,渋03,15.0,神奈川県
1,湘南神奈交バス,渋04,29.0,神奈川県
1,湘南神奈交バス,神01,32.0,神奈川県
1,湘南神奈交バス,神02,8.0,神奈川県
1,湘南神奈交バス,神03,5.0,神奈川県
1,湘南神奈交バス,神04,0.0,神奈川県
1,湘南神奈交バス,神05,1.0,神奈川県
1,湘南神奈交バス,神10,4.0,神奈川県
1,湘南神奈交バス,神11,23.0,神奈川県
1,湘南神奈交バス,神12,14.0,神奈川県
1,湘南神奈交バス,神13,11.0,神奈川県
1,湘南神奈交バス,神14,26.0,神奈川県
1,湘南神奈交バス,神15,26.0,神奈川県
1,湘南神奈交バス,秦17,30.0,神奈川県
1,湘南神奈交バス,秦53,3.0,神奈川県
1,湘南神奈交バス,秦60,26.0,神奈川県
1,湘南神奈交バス,二30,38.0,神奈川県
1,湘南神奈交バス,二31,6.0,神奈川県
1,湘南神奈交バス,二38,29.0,神奈川県
1,湘南神奈交バス,二40,6.0,神奈川県
1,湘南神奈交バス,平12,72.0,神奈川県
1,湘南神奈交バス,平13,20.0,神奈川県
1,湘南神奈交バス,平14,13.0,神奈川県
1,湘南神奈交バス,平15,4.0,神奈川県
1,湘南神奈交バス,平16,54.0,神奈川県
1,湘南神奈交バス,平39,24.0,神奈川県
1,湘南神奈交バス,平40,72.0,神奈川県
1,湘南神奈交バス,平67,42.0,神奈川県
1,信南交通（株）,横浜線,2.0,神奈川県
1,信南交通（株）,新宿線_01_on,5.5,神奈川県
1,信南交通（株）,新宿線_02_on,5.5,神奈川県
1,新常磐交通（株）,シーガル号,1.0,神奈川県
1,神奈川中央交通（株）,1,16.0,神奈川県
1,神奈川中央交通（株）,11,43.0,神奈川県
1,神奈川中央交通（株）,115,54.0,神奈川県
1,神奈川中央交通（株）,116,42.5,神奈川県
1,神奈川中央交通（株）,119,13.0,神奈川県
1,神奈川中央交通（株）,121,19.5,神奈川県
1,神奈川中央交通（株）,138,42.0,神奈川県
1,神奈川中央交通（株）,139,18.5,神奈川県
1,神奈川中央交通（株）,203,79.5,神奈川県
1,神奈川中央交通（株）,205,2.0,神奈川県
1,神奈川中央交通（株）,206,8.0,神奈川県
1,神奈川中央交通（株）,23,12.0,神奈川県
1,神奈川中央交通（株）,30,52.0,神奈川県
1,神奈川中央交通（株）,40,27.0,神奈川県
1,神奈川中央交通（株）,5,9.0,神奈川県
1,神奈川中央交通（株）,56,64.0,神奈川県
1,神奈川中央交通（株）,60,18.0,神奈川県
1,神奈川中央交通（株）,62,71.5,神奈川県
1,神奈川中央交通（株）,64,5.0,神奈川県
1,神奈川中央交通（株）,71,151.0,神奈川県
1,神奈川中央交通（株）,77,23.5,神奈川県
1,神奈川中央交通（株）,い・04,31.0,神奈川県
1,神奈川中央交通（株）,い・06,20.0,神奈川県
1,神奈川中央交通（株）,い・07,2.0,神奈川県
1,神奈川中央交通（株）,い・08,10.5,神奈川県
1,神奈川中央交通（株）,い・10,36.0,神奈川県
1,神奈川中央交通（株）,い・11,10.0,神奈川県
1,神奈川中央交通（株）,い・12,9.5,神奈川県
1,神奈川中央交通（株）,い・20,26.0,神奈川県
1,神奈川中央交通（株）,さ02,12.5,神奈川県
1,神奈川中央交通（株）,さ03,5.5,神奈川県
1,神奈川中央交通（株）,ふ01,8.0,神奈川県
1,神奈川中央交通（株）,ふ02,6.0,神奈川県
1,神奈川中央交通（株）,ふ03,17.0,神奈川県
1,神奈川中央交通（株）,愛02,47.0,神奈川県
1,神奈川中央交通（株）,愛11,16.5,神奈川県
1,神奈川中央交通（株）,愛15,22.5,神奈川県
1,神奈川中央交通（株）,愛16,22.5,神奈川県
1,神奈川中央交通（株）,愛17,26.0,神奈川県
1,神奈川中央交通（株）,愛18,30.5,神奈川県
1,神奈川中央交通（株）,愛19,5.0,神奈川県
1,神奈川中央交通（株）,愛20,23.0,神奈川県
1,神奈川中央交通（株）,愛21,4.5,神奈川県
1,神奈川中央交通（株）,愛24,4.0,神奈川県
1,神奈川中央交通（株）,綾・76,32.0,神奈川県
1,神奈川中央交通（株）,伊・01,23.5,神奈川県
1,神奈川中央交通（株）,伊・03,5.0,神奈川県
1,神奈川中央交通（株）,伊・05,2.0,神奈川県
1,神奈川中央交通（株）,伊・06,56.5,神奈川県
1,神奈川中央交通（株）,伊・10,41.5,神奈川県
1,神奈川中央交通（株）,伊・12,1.5,神奈川県
1,神奈川中央交通（株）,伊・13,25.0,神奈川県
1,神奈川中央交通（株）,伊・15,2.5,神奈川県
1,神奈川中央交通（株）,伊・16,8.0,神奈川県
1,神奈川中央交通（株）,伊・17,5.0,神奈川県
1,神奈川中央交通（株）,伊・18,21.5,神奈川県
1,神奈川中央交通（株）,伊・19,26.5,神奈川県
1,神奈川中央交通（株）,伊・20,29.5,神奈川県
1,神奈川中央交通（株）,伊・22,2.5,神奈川県
1,神奈川中央交通（株）,伊・23,5.5,神奈川県
1,神奈川中央交通（株）,伊・31,4.5,神奈川県
1,神奈川中央交通（株）,伊・34,11.5,神奈川県
1,神奈川中央交通（株）,伊・41,11.0,神奈川県
1,神奈川中央交通（株）,伊・43,6.0,神奈川県
1,神奈川中央交通（株）,伊・44,23.0,神奈川県
1,神奈川中央交通（株）,伊・54,14.5,神奈川県
1,神奈川中央交通（株）,伊・58,3.0,神奈川県
1,神奈川中央交通（株）,伊・59,28.0,神奈川県
1,神奈川中央交通（株）,伊・74,26.5,神奈川県
